! Author: Greg Thompson  NCAR/RAP
!         please mail corrections to gthompsn (at) ucar (dot) edu
! Date: 20 Feb 2015
! This file is continuously maintained at:
! http://www.rap.ucar.edu/weather/surface/stations.txt
!
! This file is organized by state alphabetically, then by Canadian
! province and then all other stations.  The file was compiled from lists
! of the following:
!      METAR sites
!      NEXRADs
!      rawinsonde sites
!      wind profilers
!      WFOs, RFCs, NCEP-Centers
!      AIRMET/SIGMET station list (VORs?)
!      ARTCCs (Air Route Traffic Control Centers - FAA)
!      old SAO sites for archive data access  (flagged in a special manner)
!
!   Country abbreviations from ISO 3166
!   source:  ftp://ftp.fu-berlin.de/doc/iso/iso3166-countrycodes.txt
!   another: http://www.iso.org/iso/en/prods-services/iso3166ma/02iso-3166-code-lists/list-en1.html
!
!   CD = 2 letter state (province) abbreviation
!   STATION = 16 character station long name
!   ICAO = 4-character international id
!   IATA = 3-character (FAA) id
!   SYNOP = 5-digit international synoptic number
!   LAT = Latitude (degrees minutes)
!   LON = Longitude (degree minutes)
!   ELEV = Station elevation (meters)
!   M = METAR reporting station.   Also Z=obsolete? site
!   N = NEXRAD (WSR-88D) Radar site
!   V = Aviation-specific flag (V=AIRMET/SIGMET end point, A=ARTCC T=TAF U=T+V)
!   U = Upper air (rawinsonde=X) or Wind Profiler (W) site
!   A = Auto (A=ASOS, W=AWOS, M=Meso, H=Human, G=Augmented) (H/G not yet impl.)
!   C = Office type F=WFO/R=RFC/C=NCEP Center
!   Digit that follows is a priority for plotting (0=highest)
!   Country code (2-char) is last column
!
!23456789012345678901234567890123456789012345678901234567890123456789012345678901234567890
!
!
! ALASKA             16-DEC-13                                                  
CD, STATION        ,ICAO , IATA ,SYNOP , LAT   , LONG  ,ELEV  ,M
  ,WATTISHAM RAF   ,EGUW ,      ,03590 ,52 07N ,000 58E,  87  ,X
  ,WYTON RAF       ,EGUY ,      ,03566 ,52 21N ,000 07W,  41  ,X
  ,FAIRFORD RAF    ,EGVA ,      ,03644 ,51 40N ,001 46W,  87  ,X
  ,WOODBRIDGE RAF  ,EGVG ,      ,      ,52 04N ,001 23E,  29  ,X
  ,GREENHAM COMMON ,EGVI ,      ,      ,51 22N ,001 16W, 122  ,X
  ,BRIZE NORTON RAF,EGVN ,      ,03649 ,51 46N ,001 35W,  88  ,X
  ,ODIHAM RAF      ,EGVO ,      ,03761 ,51 14N ,000 57W, 123  ,X
  ,MIDDLE WALLOP   ,EGVP ,      ,03749 ,51 08N ,001 34W,  91  ,X
  ,WETHERSFIELD RAF,EGVT ,      ,      ,51 58N ,000 30E,  98  ,X
  ,COSFORD RAF     ,EGWC ,      ,      ,52 37N ,002 17W,  83  ,X
  ,HENLOW          ,EGWE ,      ,      ,52 01N ,000 16W,  95  ,X
  ,NORTHOLT RAF    ,EGWU ,      ,03672 ,51 33N ,000 25W,  40  ,X
  ,ALCONBURY RAF   ,EGWZ ,      ,03562 ,52 22N ,000 13W,  49  ,X
  ,CONINGSBY RAF   ,EGXC ,      ,03391 ,53 06N ,000 10W,   7  ,X
  ,DISHFORTH RAF   ,EGXD ,      ,03261 ,54 08N ,001 25W,  35  ,X
  ,LEEMING RAF     ,EGXE ,      ,03257 ,54 17N ,001 31W,  40  ,X
  ,CHURCH FENTON RA,EGXG ,      ,03355 ,53 50N ,001 12W,   9  ,X
  ,HONINGTON RAF   ,EGXH ,      ,03586 ,52 19N ,000 46E,  54  ,X
  ,COTTESMORE RAF  ,EGXJ ,      ,03453 ,52 44N ,000 39W, 138  ,X
  ,NEWTON          ,EGXN ,      ,      ,52 58N ,000 58W,  55  ,X
  ,SCAMPTON RAF    ,EGXP ,      ,03373 ,53 18N ,000 33W,  61  ,X
  ,DONNA NOOK RAF  ,EGXS ,      ,      ,53 29N ,000 09E,   3  ,X
  ,WITTERING RAF   ,EGXT ,      ,03462 ,52 37N ,000 28W,  84  ,X
  ,LINTON-ON-OUSE R,EGXU ,      ,03266 ,54 03N ,001 15W,  16  ,X
  ,LECONFIELD (AUT),EGXV ,      ,03384 ,53 52N ,000 27W,   6  ,X
  ,WADDINGTON RAF  ,EGXW ,      ,03377 ,53 11N ,000 31W,  70  ,X
  ,TOPCLIFFE RAF   ,EGXZ ,      ,      ,54 12N ,001 23W,  28  ,X
  ,CRANWELL RAF    ,EGYD ,      ,03379 ,53 02N ,000 30W,  67  ,X
  ,BARKSTON HEATH R,EGYE ,      ,      ,52 58N ,000 34W, 112  ,X
  ,HOLBEACH (AUT)  ,EGYH ,      ,03469 ,52 52N ,000 09E,   3  ,X
  ,MARHAM RAF      ,EGYM ,      ,03482 ,52 38N ,000 34E,  23  ,X
  ,WATTON RAF RADAR,EGYR ,      ,      ,52 34N ,000 51E,  59  ,X
  ,WAINFLEET (AUT) ,EGYW ,      ,03392 ,53 05N ,000 16E,   5  ,X
  ,CASTOR BAY      ,     ,      ,03918 ,54 18N ,006 11W,  15  , 
  ,MUCKLE FLUGGA   ,     ,      ,03001 ,60 51N ,000 53W,  53  , 
  ,LERWICK/SHETLAND,     ,      ,03005 ,60 08N ,001 11W,  82  , 
  ,ALBERMARLE      ,     ,      ,03238 ,55 06N ,001 56W, 146  , 
  ,NOTTINGHAM      ,     ,      ,03354 ,53 00N ,001 15W, 117  , 
  ,CAMBORNE        ,     ,      ,03808 ,50 13N ,005 19W,  87  , 
  ,HERSTOMONCEUX W ,     ,      ,03882 ,50 54N ,000 19E,  54  , 
  ,HILLSBOROUGH    ,     ,      ,03920 ,54 29N ,006 06W,  38  , 
  ,SAINT MAWGAN RAF,EGDG ,      ,03817 ,50 26N ,005 00W, 119  ,Z
  ,KEMBLE RAF      ,EGDK ,      ,      ,51 40N ,002 02W, 133  ,Z
  ,SANDOWN/WIGHT IS,EGHN ,      ,      ,50 38N ,001 08W,  18  ,Z
  ,BALLYKELLY      ,EGQB ,      ,      ,55 04N ,007 01W,   2  ,Z
  ,LEAVESDEN       ,EGTI ,      ,      ,51 40N ,000 25W, 102  ,Z
  ,UPPER HEYFORD RA,EGUA ,      ,      ,51 55N ,001 15W, 134  ,Z
  ,ABINGDON RAF    ,EGUD ,      ,      ,51 40N ,001 19W,  80  ,Z
  ,SCULTHORPE (AF M,EGUP ,      ,      ,52 51N ,000 46E,  65  ,Z
  ,BENTWATERS RAF  ,EGVJ ,      ,      ,52 07N ,001 25E,  26  ,Z
  ,BINBROOK RAF    ,EGXB ,      ,03388 ,53 27N ,000 12W, 108  ,Z
  ,COWDEN          ,EGXF ,      ,      ,53 51N ,006 05W,  15  ,Z
  ,FINNINGLEY RAF  ,EGXI ,      ,03360 ,53 28N ,001 00W,  17  ,Z
  ,DONNA NOOK NO.2 ,EGXX ,      ,03385 ,53 29N ,000 05E,  11  ,Z
  ,COLTISHALL RAF  ,EGYC ,      ,03495 ,52 46N ,001 21E,  20  ,Z
!   ,		   ,	 ,	,      ,       ,       ,      ,
! NE,HERLANDS        ,0-APR,-13	,      ,       ,       ,      ,
  ,AMSTERDAM/SCHIPH,EHAM ,      ,06240 ,52 19N ,004 47E,   9  ,X
  ,ZUID-LIMBURG/BEE,EHBK ,      ,06380 ,50 55N ,005 46E, 116  ,X
  ,DE BILT         ,EHDB ,      ,06260 ,52 06N ,005 10E,   4  ,X
  ,DEELEN RNLAFB   ,EHDL ,      ,06275 ,52 04N ,005 52E,  52  ,X
  ,EINDHOVEN RNLAFB,EHEH ,      ,06370 ,51 27N ,005 23E,  22  ,X
  ,GRONINGEN/EELDE ,EHGG ,      ,06280 ,53 07N ,006 34E,   4  ,X
  ,GILZE-RIJEN RNLA,EHGR ,      ,06350 ,51 34N ,004 55E,  13  ,X
  ,DE KOOY (NAVY)  ,EHKD ,      ,06235 ,52 55N ,004 46E,  14  ,X
  ,LELYSTAD        ,EHLE , LEY  ,06269 ,52 27N ,005 31E,  -6  ,X
  ,LEEUWARDEN RNLAF,EHLW ,      ,06270 ,53 13N ,005 45E,   2  ,X
  ,ROTTERDAM AIRPOR,EHRD ,      ,06344 ,51 57N ,004 27E,  -5  ,X
  ,SOESTERBERG RNLA,EHSB ,      ,06265 ,52 07N ,005 16E,  13  ,X
  ,TWENTE RNLAFB   ,EHTW ,      ,06290 ,52 16N ,006 54E,  36  ,X
  ,TEXEL ISLAND    ,EHTX ,      ,      ,53 04N ,004 45E,   3  ,X
  ,VALKENBURG (NAVY,EHVB ,      ,06210 ,52 10N ,004 25E,   2  ,X
  ,VOLKEL RNLAFB   ,EHVK ,      ,06375 ,51 38N ,005 42E,  21  ,X
  ,VLIELAND ISLAND ,EHVL ,      ,06242 ,53 14N ,004 55E,   5  ,X
  ,WOENSDRECHT RNLA,EHWO ,      ,06340 ,51 27N ,004 19E,  17  ,X
  ,YPENBURG RNLAFB ,EHYB ,      ,06200 ,52 01N ,004 20E,   1  ,Z
  ,A12-CPP SEA     ,EHAK ,      ,06205 ,55 25N ,003 49E,  50  ,X
  ,D15-FA-1 SEA    ,EHDV ,      ,06201 ,54 19N ,002 56E,  50  ,X
  ,F3-FB-1  SEA    ,EHFD ,      ,06239 ,54 51N ,004 42E,  50  ,X
  ,VLISSINGEN      ,EHFS ,      ,      ,51 27N ,003 36E,  32  ,X
  ,F16-A    SEA    ,EHFZ ,      ,06206 ,54 07N ,004 01E,  50  ,X
  ,J6-A     SEA    ,EHJA ,      ,06211 ,53 49N ,002 57E,  50  ,X
  ,K13-A    SEA    ,EHJR ,      ,06252 ,53 13N ,003 13E,  50  ,X
  ,K14-FA-1C SEA   ,EHKV ,      ,06204 ,53 16N ,003 38E,  50  ,X
  ,AWG-1     SEA   ,EHMA ,      ,06208 ,53 30N ,005 57E,  50  ,X
  ,L9-FF-1   SEA   ,EHMG ,      ,06207 ,53 37N ,004 58E,  50  ,X
  ,P11-B     SEA   ,EHPG ,      ,06203 ,52 22N ,003 21E,  50  ,X
  ,HOORN-A   SEA   ,EHQE ,      ,06212 ,52 55N ,004 09E,  50  ,X
  ,EURO PLATFORM   ,EHSA ,      ,06321 ,52 00N ,003 17E,  50  ,X
  ,GOEREE LE  SEA  ,EHSC ,      ,06320 ,51 56N ,003 40E,  50  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! IR,LAND            ,9-AUG,-13	,      ,       ,       ,      ,
  ,CORK ARPT/CORCAI,EICK ,      ,03955 ,51 51N ,008 28W, 162  ,X
  ,GALWAY          ,EICM , GWY  ,      ,53 18N ,008 56W,  25  ,X
  ,DONEGAL ARPT    ,EIDL , CFN  ,      ,55 03N ,008 20W,   9  ,X
  ,DUBLIN AIRPORT  ,EIDW ,      ,03969 ,53 25N ,006 15W,  85  ,X
  ,CONNAUGHT APT   ,EIKN ,      ,03973 ,53 55N ,008 49W,  64  ,X
  ,KERRY ARPT      ,EIKY , KIR  ,      ,52 11N ,009 31W,  34  ,X
  ,CASEMENT (MIL)  ,EIME ,      ,03967 ,53 18N ,006 27W,  93  ,X
  ,SHANNON AIRPORT ,EINN ,      ,03962 ,52 42N ,008 55W,  20  ,X
  ,SLIGO ARPT      ,EISG , SXL  ,      ,54 17N ,008 36W,   3  ,X
  ,WATERFORD ARPT  ,EIWF ,      ,      ,52 11N ,007 05W,  36  ,X
  ,VALENTIA OBSERV ,     ,      ,03953 ,51 56N ,010 15W,   9  , 
!   ,		   ,	 ,	,      ,       ,       ,      ,
! DE,MARK            ,0-APR,-13	,      ,       ,       ,      ,
  ,TIRSTRUP (CIV/MI,EKAH ,      ,06070 ,56 17N ,010 37E,  25  ,X
  ,ANHOLT ISLAND (A,EKAT ,      ,06078 ,56 42N ,011 33E,   8  ,X
  ,AVNO (DAN-AFB)  ,EKAV ,      ,06150 ,55 04N ,011 46E,   4  ,X
  ,BILLUND AIRPORT ,EKBI ,      ,06104 ,55 43N ,009 09E,  66  ,X
  ,COPENHAGEN/KASTR,EKCH ,      ,06180 ,55 37N ,012 40E,   5  ,X
  ,ESBJERG         ,EKEB ,      ,06080 ,55 31N ,008 33E,  29  ,X
  ,GORM(OIL)       ,EKGC ,      ,      ,55 35N ,004 46E,   0  ,X
  ,TYRA OEST       ,EKGF ,      ,06022 ,55 43N ,004 48E,  43  ,X
  ,HALFDAN(OIL)    ,EKHA ,      ,      ,55 32N ,005 00E,   0  ,X
  ,HARALD(OIL)     ,EKHD ,      ,      ,56 20N ,004 16E,   0  ,X
  ,HORNS REV B HELI,EKHN ,      ,      ,55 36N ,007 37E,  50  ,X
  ,LINDTORP AIRPORT,EKHO ,      ,06054 ,56 23N ,008 26E,  15  ,X
  ,HORNS REV B HELI,EKHR ,      ,      ,55 31N ,007 53E,  50  ,X
  ,HADSUND         ,EKHS ,      ,06048 ,56 45N ,010 14E,   2  ,X
  ,KARUP (DAN-AFB) ,EKKA ,      ,06060 ,56 18N ,009 07E,  52  ,X
  ,ARHUS/KIRSTINESM,EKKM ,      ,      ,56 08N ,010 13E,  57  ,X
  ,MARIBO ARPT (AUT,EKMB ,      ,06143 ,54 42N ,011 26E,   5  ,X
  ,ODENSE/BELDRINGE,EKOD ,      ,06120 ,55 28N ,010 19E,  17  ,X
  ,COPENHAGEN/ROSKI,EKRK ,      ,06170 ,55 34N ,012 07E,  44  ,X
  ,RONNE           ,EKRN ,      ,06190 ,55 04N ,014 45E,  16  ,X
  ,SONDERBORG AIRPO,EKSB ,      ,06118 ,54 58N ,009 48E,  23  ,X
  ,SINDAL AIRPORT  ,EKSN ,      ,06034 ,57 30N ,010 13E,  28  ,X
  ,SKRYDSTRUP(DAN-A,EKSP ,      ,06110 ,55 13N ,009 16E,  40  ,X
  ,SYDFYNS/TASINGE ,EKST ,      ,06124 ,55 01N ,010 34E,   6  ,X
  ,SKIVE AIRPORT   ,EKSV ,      ,06062 ,56 32N ,009 10E,  21  ,X
  ,TYRA(OIL)       ,EKTE ,      ,      ,55 43N ,004 48E,   0  ,X
  ,THISTED ARPT (AU,EKTS ,      ,06024 ,57 04N ,008 41E,   7  ,X
  ,VANDEL (DAN-AFB),EKVA ,      ,06100 ,55 43N ,009 13E,  74  ,X
  ,VAMDRUP (AUT/MAN,EKVD ,      ,06108 ,55 25N ,009 19E,  45  ,X
  ,SORVAAG/VAGAR   ,EKVG ,      ,06010 ,62 04N ,007 18W,  85  ,X
  ,STAUNING AIRPORT,EKVJ ,      ,06066 ,55 58N ,008 20E,   5  ,X
  ,VAERLOSE (DAN-AF,EKVL ,      ,06160 ,55 46N ,012 19E,  31  ,X
  ,ALBORG          ,EKYT ,      ,06030 ,57 06N ,009 52E,   3  ,X
  ,THORSHAVN (PORT),     ,      ,06011 ,62 01N ,006 46W,  55  , 
  ,KOEBENHAVN/JAEG ,     ,      ,06181 ,55 46N ,012 32E,  50  , 
!   ,		   ,	 ,	,      ,       ,       ,      ,
! LU,EMBOURG         ,7-DEC,-01	,      ,       ,       ,      ,
  ,LUXEMBOURG (AUT),ELLX ,      ,06590 ,49 38N ,006 12E, 379  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! NO,WAY             ,0-APR,-13	,      ,       ,       ,      ,
  ,ALESUND/VIGRA   ,ENAL ,      ,01210 ,62 34N ,006 07E,  22  ,X
  ,ANDOYA/ANDENES(A,ENAN ,      ,01010 ,69 17N ,016 08E,  14  ,X
  ,NY-ALESUND II   ,ENAS ,      ,01004 ,78 55N ,011 55E,   8  ,X
  ,ALTA AIRPORT    ,ENAT ,      ,01049 ,69 58N ,023 22E,   3  ,X
  ,BJORNOYA ISLAND ,ENBJ ,      ,01028 ,74 31N ,019 01E,  14  ,X
  ,FORDE/BRINGELAND,ENBL ,      ,      ,61 24N ,005 46E, 150  ,X
  ,VOSS/BOMOEN     ,ENBM ,      ,01336 ,60 38N ,006 30E, 122  ,X
  ,BRONNOYSUND/BRON,ENBN ,      ,01112 ,65 28N ,012 13E,   9  ,X
  ,BODO VI (CIV/MIL,ENBO ,      ,01152 ,67 16N ,014 22E,  13  ,X
  ,BERGEN/FLESLAND ,ENBR ,      ,01311 ,60 17N ,005 13E,  50  ,X
  ,BATSFJORD       ,ENBS ,      ,      ,70 37N ,029 43E,  10  ,X
  ,BERLEVAG        ,ENBV ,      ,01083 ,70 52N ,029 01E,  13  ,X
  ,KRISTIANSAND/KJE,ENCN ,      ,01452 ,58 12N ,008 04E,  17  ,X
  ,DRAUGEN         ,ENDR ,      ,      ,64 21N ,007 48E,  50  ,X
  ,BARDUFOSS (CIV/M,ENDU ,      ,01023 ,69 02N ,018 33E,  79  ,X
  ,EKOFISK OIL PLTF,ENEK ,      ,01400 ,56 32N ,003 15E,   3  ,X
  ,EVENES (CIV/MIL),ENEV ,      ,01183 ,68 31N ,016 40E,  26  ,X
  ,STATFJORD B OILP,ENFB ,      ,      ,61 12N ,001 50E,  10  ,X
  ,FAGERNES/LEIRIN ,ENFG ,      ,01368 ,61 00N ,009 18E, 822  ,X
  ,FLORO           ,ENFL ,      ,01310 ,61 34N ,005 01E,   9  ,X
  ,FRIGG           ,ENFR ,      ,      ,59 55N ,002 00E,   0  ,X
  ,GULLFAX (PLATFOR,ENGC ,      ,      ,61 01N ,002 01E,  10  ,X
  ,OSLO/GARDERMOEN ,ENGM ,      ,01384 ,60 12N ,011 06E, 204  ,X
  ,HAUGESUND/KARMOY,ENHD ,      ,01408 ,59 21N ,005 13E,  24  ,X
  ,HEIDRUN         ,ENHE ,      ,      ,65 20N ,002 20E,   1  ,X
  ,HAMMERFEST      ,ENHF ,      ,01052 ,70 40N ,023 40E,  81  ,X
  ,HASVIK          ,ENHK ,      ,      ,70 28N ,022 08E,  10  ,X
  ,HEIMDAL OILP    ,ENHM ,      ,      ,59 34N ,002 14E,  10  ,X
  ,HOPEN ISLAND    ,ENHO ,      ,01062 ,76 30N ,025 04E,  10  ,X
  ,HONNINGSVAG/VALA,ENHV ,      ,01068 ,71 01N ,025 58E,  14  ,X
  ,JAN MAYEN(NOR-NA,ENJA ,      ,01001 ,70 55N ,008 40W,   9  ,X
  ,KAUTOKEINO II   ,ENKA ,      ,01047 ,69 01N ,023 04E, 330  ,X
  ,KRISTIANSUND/KVE,ENKB ,      ,01223 ,63 07N ,007 49E,  62  ,X
  ,KIRKENES (CIV/MI,ENKR ,      ,01089 ,69 43N ,029 53E,  91  ,X
  ,ULA PLATFORM (OI,ENLA ,      ,      ,59 06N ,002 50E,   4  ,X
  ,LISTA/FARSUND (A,ENLI ,      ,01428 ,58 06N ,006 37E,  10  ,X
  ,LEKNES          ,ENLK ,      ,01141 ,68 09N ,013 37E,  26  ,X
  ,MEHAMN          ,ENMH ,      ,01074 ,71 01N ,027 49E,  13  ,X
  ,MOLDE/ARO       ,ENML ,      ,01217 ,62 45N ,007 16E,   3  ,X
  ,MOSJOEN/KJAERSTA,ENMS ,      ,01122 ,65 47N ,013 13E,  70  ,X
  ,BANAK/LAKSELV (A,ENNA ,      ,01059 ,70 04N ,024 58E,   8  ,X
  ,NORNE FPSO OILP ,ENNE ,      ,      ,66 02N ,008 05E,  10  ,X
  ,NARVIK III/FRAMN,ENNK ,      ,01194 ,68 28N ,017 23E,  23  ,X
  ,NAMSOS AIRPORT  ,ENNM ,      ,01290 ,64 28N ,011 34E,   2  ,X
  ,NOTODDEN        ,ENNO ,      ,      ,59 34N ,009 13E,  19  ,X
  ,OSEBERG         ,ENOA ,      ,      ,60 30N ,002 50E,   5  ,X
  ,ORLAND III(NOR-A,ENOL ,      ,01241 ,63 42N ,009 35E,   7  ,X
  ,ORSTA-VOLDA/HOVD,ENOV ,      ,01209 ,62 10N ,006 04E,  74  ,X
  ,TROLL-A HELI    ,ENQA ,      ,      ,60 39N ,003 43E,  20  ,X
  ,TROLL-C HELI    ,ENQC ,      ,      ,60 53N ,003 37E,  20  ,X
  ,SNORRE B OILP   ,ENQR ,      ,      ,61 21N ,002 13E,  10  ,X
  ,MOIRANA         ,ENRA ,      ,01151 ,66 22N ,014 18E,  70  ,X
  ,RORVIK/RYUM     ,ENRM ,      ,01282 ,64 50N ,011 08E,  14  ,X
  ,ROROS AIRPORT   ,ENRO ,      ,01289 ,62 34N ,011 20E, 626  ,X
  ,ROST (NOR-AFB)  ,ENRS ,      ,01107 ,67 31N ,012 05E,   4  ,X
  ,RYGGE (NOR-AFB) ,ENRY ,      ,01494 ,59 22N ,010 46E,  53  ,X
  ,SVALBARD/LONGYEA,ENSB ,      ,01008 ,78 15N ,015 28E,  29  ,X
  ,SANDANE/ANDA    ,ENSD ,      ,01320 ,61 49N ,006 07E,  60  ,X
  ,SNORRE A OILP   ,ENSE ,      ,      ,61 27N ,002 09E,  10  ,X
  ,STATFJORD A OILP,ENSF ,      ,      ,61 15N ,001 51E,  10  ,X
  ,SOGNDAL/HAUKASEN,ENSG ,      ,01347 ,61 08N ,007 07E, 497  ,X
  ,SVOLVAER/HELLE  ,ENSH ,      ,01161 ,68 15N ,014 40E,   9  ,X
  ,STORKMARKNES/SKA,ENSK ,      ,01162 ,68 34N ,015 01E,   3  ,X
  ,SLEIPNER A PLATF,ENSL ,      ,      ,58 22N ,001 54E,  50  ,X
  ,SKIEN/GEITERYGGE,ENSN ,      ,01475 ,59 10N ,009 34E,  14  ,X
  ,STORD/SOERSTOKKE,ENSO ,      ,      ,59 47N ,005 20E,  49  ,X
  ,SORKJOSEN       ,ENSR ,      ,01046 ,69 46N ,020 58E,   6  ,X
  ,SVARTNES        ,ENSS ,      ,01097 ,70 20N ,031 03E,  12  ,X
  ,SANDNESSJOEN/STO,ENST ,      ,01116 ,65 58N ,012 28E,  17  ,X
  ,TROMSO/LANGNES  ,ENTC ,      ,01025 ,69 41N ,018 55E,  10  ,X
  ,TORP (CIV/NOR-AF,ENTO ,      ,01483 ,59 12N ,010 16E,  88  ,X
  ,TRONDHEIM/VAERNE,ENVA ,      ,01271 ,63 28N ,010 55E,  17  ,X
  ,VADSO           ,ENVD ,      ,01088 ,70 04N ,029 51E,  39  ,X
  ,VALHALL (OIL)   ,ENVH ,      ,      ,56 16N ,003 23E,   4  ,X
  ,STAVANGER/SOLA(A,ENZV ,      ,01415 ,58 52N ,005 37E,   9  ,X
  ,DAGALI          ,ENDI ,      ,      ,60 25N ,008 31E, 798  ,Z
  ,OSLO ENFB/01488 ,     ,      ,      ,59 53N ,010 37E,  17  ,Z
  ,HAKADAL/OSLO    ,     ,      ,01488 ,60 07N ,010 50E, 170  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! PO,AND             ,0-APR,-13	,      ,       ,       ,      ,
  ,WARSZAWA/BABICE ,EPBC ,      ,      ,52 16N ,020 55E, 107  , 
  ,BYDGOSZDZ       ,EPBY ,      ,      ,53 06N ,018 00E,  71  ,X
  ,CEWICE AIRBASE  ,EPCE ,      ,      ,54 25N ,017 46E, 151  , 
  ,DARTOWEK NAVAL  ,EPDA ,      ,      ,54 24N ,016 21E,   4  , 
  ,DEBLIN-IRENA    ,EPDE ,      ,      ,51 33N ,021 54E, 120  , 
  ,GDANSK/REBIECHOW,EPGD ,      ,12150 ,54 22N ,018 28E, 138  ,X
  ,INOWROCLAW INOWR,EPIR ,      ,      ,52 50N ,018 20E,  79  , 
  ,JEZOW SUDECKI   ,EPJS ,      ,      ,50 56N ,015 46E, 559  ,Z
  ,KRAKOW/BALICE   ,EPKK ,      ,12566 ,50 04N ,019 48E, 237  ,X
  ,KOSZALIN        ,EPKO ,      ,12105 ,54 12N ,016 09E,  34  ,Z
  ,KATOWICE/MUCHOWI,EPKM ,      ,      ,50 14N ,019 02E, 284  ,Z
  ,KRZESINY ARPT   ,EPKS ,      ,      ,52 20N ,016 58E,  81  , 
  ,KATOWICE/PYRZOWI,EPKT ,      ,12560 ,50 28N ,019 05E, 284  ,X
  ,LUBLIN          ,EPLB ,      ,      ,51 14N ,022 43E, 206  ,X
  ,LASK ARPT       ,EPLK ,      ,      ,51 33N ,019 11E, 193  , 
  ,LODZ/LUBLINEK   ,EPLL ,      ,      ,51 43N ,019 24E, 184  ,X
  ,LECZYCA-LEZNICA ,EPLY ,      ,      ,52 00N ,019 09E, 115  , 
  ,MALBORK         ,EPMB ,      ,      ,54 02N ,019 08E,   5  , 
  ,TWELTH AIRBASE  ,EPMI ,      ,      ,53 24N ,016 05E, 140  , 
  ,MINSK MAZOWIECKI,EPMM ,      ,      ,52 12N ,021 39E, 185  , 
  ,MODLIN          ,EPMO ,      ,      ,52 27N ,020 39E, 104  ,X
  ,GDYNIA-BABIE DO ,EPOK ,      ,      ,54 35N ,018 31E,  44  , 
  ,POZNAN/LAWICA   ,EPPO ,      ,12330 ,52 25N ,016 49E,  92  ,X
  ,PRUSZCZ GDANSKI ,EPPR ,      ,      ,54 15N ,018 40E,   7  , 
  ,POWIDZ AIRPORT  ,EPPW ,      ,      ,52 23N ,017 51E, 113  , 
  ,RADOM AIRPORT   ,EPRA ,      ,      ,51 23N ,021 13E, 178  , 
  ,RZESZOW/JASIONKA,EPRZ ,      ,12580 ,50 06N ,022 03E, 202  ,X
  ,SZCZECIN/GOLENIO,EPSC ,      ,12205 ,53 35N ,014 54E,   3  ,X
  ,SLUPSK          ,EPSK ,      ,      ,54 28N ,017 01E,  25  ,Z
  ,SWIDWIN ARPT    ,EPSN ,      ,      ,53 47N ,015 50E, 118  , 
  ,SZYMANY         ,EPSY ,      ,      ,53 28N ,020 56E, 141  ,Z
  ,SPAA GLINNIK    ,EPTM ,      ,      ,51 35N ,020 06E, 174  , 
  ,WARSAW/OKECIE   ,EPWA ,      ,12375 ,52 10N ,020 58E, 107  ,X
  ,WROCLAW/STRACHOW,EPWR ,      ,12424 ,51 06N ,016 52E, 121  ,X
  ,ZIELONA GORA    ,EPZG ,      ,12400 ,52 08N ,015 48E,  59  ,X
  ,LEBA            ,     ,      ,12120 ,54 45N ,017 32E,   2  , 
  ,LEGIONOWO       ,     ,      ,12374 ,52 24N ,020 58E,  94  , 
  ,WROCLAW/MALY GAD,     ,      ,12425 ,51 08N ,016 59E, 116  , 
!   ,		   ,	 ,	,      ,       ,       ,      ,
! SW,DEN             ,0-APR,-13	,      ,       ,       ,      ,
  ,LINKOPING/MALMEN,ESCF ,      ,02562 ,58 23N ,015 31E, 117  ,X
  ,SODERHAMN (SWE-A,ESNY ,      ,02376 ,61 16N ,017 06E,  36  ,X
  ,UPPSALA (SWE-AFB,ESCM ,      ,02458 ,59 52N ,017 36E,  41  ,X
  ,LJUNGBYHED(SWE-A,ESDA ,      ,02630 ,56 04N ,013 13E,  52  ,X
  ,ANGELHOLM (SWE-A,ESTA ,      ,02607 ,56 17N ,012 50E,  47  ,X
  ,RONNEBY (SWE-AFB,ESDF ,      ,02664 ,56 16N ,015 16E,  74  ,X
  ,VAXJO/URASA (AFB,ESFU ,      ,02640 ,56 52N ,014 48E, 166  ,X
  ,GOTEBORG/LANDVET,ESGG ,      ,02527 ,57 40N ,012 18E, 169  ,X
  ,GOTEBORG/LANDVET,     ,      ,02526 ,57 40N ,012 18E, 169  , 
  ,JONKOPING AIRPOR,ESGJ ,      ,02550 ,57 46N ,014 04E, 232  ,X
  ,LIDKOPING       ,ESGL ,      ,      ,58 28N ,013 10E,  61  ,X
  ,GOTEBORG/SAVE (A,ESGP ,      ,02512 ,57 46N ,011 52E,  53  ,X
  ,SKOVDE AIRPORT  ,ESGR ,      ,02535 ,58 27N ,013 58E, 105  ,X
  ,TROLLHATTAN (PVT,ESGT ,      ,      ,58 19N ,012 20E,  41  ,X
  ,SATENAS (SWE-AFB,ESIB ,      ,02520 ,58 25N ,012 41E,  74  ,X
  ,SKAVSTA/STOCKHO ,ESKN ,      ,      ,58 47N ,016 54E,  43  ,X
  ,KRISTIANSTAD/EVE,ESMK ,      ,02651 ,55 55N ,014 04E,  23  ,X
  ,KALMAR          ,ESMQ ,      ,02672 ,56 41N ,016 18E,  16  ,X
